candidate_id,source_state,source_file,source_row,facility_name,property_name,property_address,city,county_fips,county_name,region_id,latitude,longitude,secondary_type,building_class,building_status,availability_class,is_directly_usable_by_status,has_listed_available_space,is_primary_regional_hub_candidate,rba_sf,usable_available_space_sf,total_available_space_sf,direct_available_space_sf,direct_vacant_space_sf,meets_min_available_space_20k,percent_leased,typical_floor_size_sf,ceiling_height_raw,column_spacing,number_loading_docks,drive_ins,rail_lines,capacity_available_kw,power,sprinklers,water,sewer,parking_ratio,parking_spaces,year_built,year_renovated
T4-PA-00008,PA,PA.csv,8,"200 Solar Dr, Imperial, PA",,200 Solar Dr,Imperial,42003,Allegheny,45,40.4431826,-80.3006953,Distribution,A,Existing,direct_existing_facility,True,True,True,315634,167176.0,167176.0,83583.0,0,True,100.0,315634.0,"32'0""",50'w x 52'd,40.0,"4/12'0""w x 14'0""h",,,1000a/277-480v 3p,,,,0.48,190.0,2016.0,
T4-PA-00009,PA,PA.csv,9,Station Park,Station Park,330-339 S Warminster Rd,Hatboro,42091,Montgomery,27,40.17234,-75.101296,Warehouse,A,Existing,direct_existing_facility,True,True,True,412454,265592.0,265592.0,265592.0,121353,True,70.58,209523.0,"40'0""",,13.0,4,,,4000a/480v 3p,Wet,,,2.98,1249.0,1963.0,2014.0
T4-PA-00011,PA,PA.csv,11,"1400 Aip Dr, Middletown, PA",,1400 Aip Dr,Middletown,42043,Dauphin,38,40.2367131,-76.7479367,Warehouse,A,Existing,direct_existing_facility,True,True,True,349225,166255.0,166255.0,166255.0,166255,True,52.39,349225.0,"31'0""",60'w x 50'd,40.0,2,,,800a/277-480v 3p,ESFR,,,0.95,439.0,2004.0,
T4-PA-00012,PA,PA.csv,12,TRC Property,TRC Property,1003-1011 Airbrake Ave,Wilmerding,42003,Allegheny,45,40.3962896,-79.8124405,Distribution,B,Existing,direct_existing_facility,True,True,True,303655,50000.0,50000.0,50000.0,50000,True,83.53,155460.0,"23'0""",,18.0,"10/10'0""w x 14'0""h",,,400a/480v,Wet,City,City,0.4,100.0,1970.0,
T4-PA-00013,PA,PA.csv,13,"891 Beaver Dr, Dubois, PA",,891 Beaver Dr,Dubois,42033,Clearfield,2,41.1222279,-78.7328311,Warehouse,C,Existing,direct_existing_facility,True,True,True,410000,410000.0,410000.0,410000.0,410000,True,0.0,410000.0,"26'0""",35'w x 38'd,59.0,Yes,,,2400a/277-480v 3p,Wet,,,0.84,347.0,1962.0,1980.0
T4-PA-00014,PA,PA.csv,14,"1109 Bern Rd, Wyomissing, PA",,1109 Bern Rd,Wyomissing,42011,Berks,49,40.336183,-75.9613972,Warehouse,C,Existing,direct_existing_facility,True,True,True,315075,175000.0,175000.0,175000.0,0,True,100.0,315075.0,"26'0""",,2.0,4,,,,,City,City,,,1920.0,
T4-PA-00015,PA,PA.csv,15,"325 Buffalo St, Franklin, PA",,325 Buffalo St,Franklin,42121,Venango,46,41.3821149,-79.8240259,Warehouse,C,Existing,direct_existing_facility,True,True,True,452157,452157.0,246260.0,246260.0,452157,True,45.54,452157.0,"44'0""",,7.0,10,,,120-416v 3p,Wet,Yes,Yes,1.14,525.0,1970.0,2023.0
T4-PA-00016,PA,PA.csv,16,"116 Cameron St, Elizabethtown, PA",,116 Cameron St,Elizabethtown,42071,Lancaster,30,40.1267878,-76.5726538,Distribution,A,Existing,direct_existing_facility,True,True,True,392040,182831.0,182831.0,182831.0,182831,True,53.36,392040.0,"36'0""",58'w x 50'd,50.0,"2/12'0""w x 14'0""h",,,6000a,ESFR,,,0.67,343.0,2024.0,
T4-PA-00017,PA,PA.csv,17,"105 Commerce Dr, Aston, PA",,105 Commerce Dr,Aston,42045,Delaware,27,39.8463155,-75.4077508,Warehouse,A,Existing,direct_existing_facility,True,True,True,375000,163178.0,163178.0,163178.0,0,True,100.0,375000.0,"28'0""",43'w x 42'd,42.0,,CSX,,2500a/277-480v 3p 4w,Wet,City,City,0.67,244.0,1982.0,
T4-PA-00019,PA,PA.csv,19,LogistiCenter at I-83,LogistiCenter at I-83,1090 E Boundary Ave,York,42133,York,38,39.9588018,-76.7040068,Distribution,A,Existing,direct_existing_facility,True,True,True,342720,342720.0,342720.0,342720.0,342720,True,0.0,342720.0,"36'0""",56'w x 60'd,48.0,"2/14'0""w x 16'0""h",,,3000a,,,,0.82,369.0,2024.0,
T4-PA-00021,PA,PA.csv,21,Bldg B,Bldg B,800 W Front St,Chester,42045,Delaware,27,39.8389323,-75.3683119,Warehouse,C,Existing,direct_existing_facility,True,True,True,385000,385000.0,385000.0,385000.0,385000,True,0.0,385000.0,"28'0""",86'w x 45'd,1.0,3,Conrail,,480v 3p,Yes,City,City,,,1996.0,
T4-PA-00022,PA,PA.csv,22,"2201 Green Ln, Levittown, PA",,2201 Green Ln,Levittown,42017,Bucks,32,40.1270765,-74.8506735,Warehouse,A,Existing,direct_existing_facility,True,True,True,361151,150812.0,57500.0,57500.0,150812,True,84.08,361151.0,"26'0""",25'w x 40'd,35.0,"4/12'0""w x 14'0""h",,,Heavy,Wet,City,City,0.8,300.0,1940.0,2004.0
T4-PA-00023,PA,PA.csv,23,Northeast Distribution Center,Northeast Distribution Center,68 Green Mountain Rd,Hazleton,42107,Schuylkill,49,40.9139747,-76.0965513,Warehouse,A,Existing,direct_existing_facility,True,True,True,400260,200130.0,200130.0,200130.0,200130,True,50.0,400260.0,"32'0""",50'w x 50'd,84.0,"4/12'0""w x 14'0""h",,,2000a/277-480v 3p 4w,Yes,Yes,Yes,0.5,201.0,2006.0,
T4-PA-00024,PA,PA.csv,24,"500 Independence Ave, Mechanicsburg, PA",,500 Independence Ave,Mechanicsburg,42041,Cumberland,38,40.2020147,-76.9763822,Distribution,A,Existing,direct_existing_facility,True,True,True,342500,342500.0,342500.0,342500.0,0,True,100.0,342500.0,"34'2""",52'w x 48'd,50.0,"2/12'0""w x 14'0""h",,,2000a/277-480v 3p,ESFR,,,0.55,273.0,2007.0,
T4-PA-00026,PA,PA.csv,26,"1 Jackson St, Wellsboro, PA",,1 Jackson St,Wellsboro,42117,Tioga,41,41.7484061,-77.2847598,Warehouse,C,Existing,direct_existing_facility,True,True,True,367363,367363.0,363170.0,363170.0,367363,True,0.0,183682.0,"24'0""",,12.0,2,,,,Dry,City,City,0.22,80.0,1886.0,2014.0
T4-PA-00027,PA,PA.csv,27,"100 Keystone Industrial Park, Dunmore, PA",,100 Keystone Industrial Park,Dunmore,42069,Lackawanna,21,41.4340448,-75.6150331,Distribution,A,Existing,direct_existing_facility,True,True,True,342476,100200.0,100200.0,100200.0,100200,True,70.74,342476.0,"30'0""",37'w x 60'd,11.0,2,,,1600a/277-480v 3p,Wet,,,0.88,365.0,1975.0,2024.0
T4-PA-00028,PA,PA.csv,28,"1139 Lehigh Ave, Whitehall, PA",,1139 Lehigh Ave,Whitehall,42077,Lehigh,1,40.64293,-75.467,Warehouse,A,Existing,direct_existing_facility,True,True,True,423900,22018.0,22018.0,22018.0,22018,True,94.81,211950.0,"45'0""",,31.0,23,,,,Dry,City,City,,,1910.0,2006.0
T4-PA-00029,PA,PA.csv,29,"1062 MacArthur Rd, Reading, PA",,1062 MacArthur Rd,Reading,42011,Berks,49,40.3791424,-75.9792759,Warehouse,B,Existing,direct_existing_facility,True,True,True,367600,367600.0,367600.0,367600.0,367600,True,0.0,367600.0,"22'5""",45'w x 30'd,14.0,"1/14'0""w",,,2500a/110-480v 3p,Wet,City,City,0.53,186.0,1984.0,
T4-PA-00030,PA,PA.csv,30,"2525 Monroe Blvd, Norristown, PA",,2525 Monroe Blvd,Norristown,42091,Montgomery,27,40.118094,-75.4176151,Distribution,B,Existing,direct_existing_facility,True,True,True,370300,72000.0,72000.0,0.0,0,True,100.0,370300.0,"28'6""",40'w x 50'd,4.0,"10/10'0""w x 12'0""h",,,Heavy,Wet,City,City,0.22,82.0,1970.0,
T4-PA-00031,PA,PA.csv,31,"431 Railroad Ave, Camp Hill, PA",,431 Railroad Ave,Camp Hill,42041,Cumberland,38,40.2278116,-76.9601888,Warehouse,B,Existing,direct_existing_facility,True,True,True,328303,125245.0,125245.0,125245.0,54752,True,83.32,164152.0,"26'0""",40'w x 40'd,27.0,1,,,,Wet,,,0.76,249.0,1966.0,
T4-PA-00032,PA,PA.csv,32,Building 1,Building 1,15000 Roosevelt Blvd,Philadelphia,42101,Philadelphia,36,40.1169694,-74.9861205,Distribution,A,Existing,direct_existing_facility,True,True,True,318696,318696.0,318696.0,318696.0,318696,True,0.0,318696.0,"36'0""",54'w x 50'd,49.0,"2/12'0""w x 14'0""h",,,3000-4000a/277-480v 3p 4w,ESFR,,Yes,1.27,404.0,2025.0,
T4-PA-00034,PA,PA.csv,34,D&W Fine Pack Hatfield Facility,D&W Fine Pack Hatfield Facility,1100 Schwab Rd,Hatfield,42091,Montgomery,27,40.2619248,-75.2896101,Warehouse,B,Existing,direct_existing_facility,True,True,True,301131,123075.0,123075.0,0.0,0,True,100.0,301131.0,"20'0""",,14.0,2,,,,,,,0.66,200.0,1982.0,
T4-PA-00035,PA,PA.csv,35,"1 S Shearer Dr, Carlisle, PA",,1 S Shearer Dr,Carlisle,42041,Cumberland,38,40.1918453,-77.2335872,Warehouse,B,Existing,direct_existing_facility,True,True,True,470000,260600.0,260600.0,260600.0,260600,True,44.55,470000.0,"30'0""",60'w x 52'd,83.0,"2/12'0""w x 14'0""h",,,2000a/277-480v 3p 3w,ESFR,City,City,0.1,123.0,2003.0,
T4-PA-00036,PA,PA.csv,36,"1065 Strickler Rd, Mount Joy, PA",,1065 Strickler Rd,Mount Joy,42071,Lancaster,30,40.1189294,-76.4683972,Distribution,B,Existing,direct_existing_facility,True,True,True,311315,79115.0,79115.0,79115.0,79115,True,74.59,311312.0,"28'0""",40'w x 40'd,11.0,,,,,Wet,,,0.34,141.0,2009.0,
T4-PA-00037,PA,PA.csv,37,Building 1,Building 1,2001 Carbaugh Ave,Chambersburg,42055,Franklin,8,39.9960532,-77.6536716,Warehouse,B,Existing,direct_existing_facility,True,True,True,320000,320000.0,320000.0,320000.0,65000,True,79.69,365000.0,"16'0""",25'w x 25'd,,10,,,500a/480v,Dry,City,City,0.0,,1955.0,
T4-PA-00039,PA,PA.csv,39,Building Two,Building Two,53 Commerce Dr,Mechanicsburg,42041,Cumberland,38,40.2361719,-77.0399326,Warehouse,A,Existing,direct_existing_facility,True,True,True,340869,311486.0,311486.0,205839.0,0,True,100.0,340869.0,"36'0""",50'w x 54'd,32.0,2,,,3000a,ESFR,,,0.97,391.0,2017.0,
T4-PA-00040,PA,PA.csv,40,North Building,North Building,100 Murray Dr,Warren,42123,Warren,46,41.841526,-79.2482851,Warehouse,B,Existing,direct_existing_facility,True,True,True,490000,40735.0,40735.0,40735.0,0,True,100.0,245000.0,"51'5""",50'w x 55'd,21.0,,,,1000-2000a/120-480v,,,,0.58,200.0,1990.0,2014.0
T4-PA-00041,PA,PA.csv,41,"3000 Quarry Road, Telford, PA",,3000 Quarry Road,Telford,42017,Bucks,32,40.335808,-75.3295399,Warehouse,A,Existing,direct_existing_facility,True,True,True,330000,330000.0,330000.0,330000.0,330000,True,0.0,330000.0,"36'0""",54'w x 50'd,85.0,2,,,4000a,ESFR,,,0.85,356.0,2025.0,
T4-PA-00042,PA,PA.csv,42,Marta Bldg,Marta Bldg,401-449 E Tioga St,Philadelphia,42101,Philadelphia,36,40.0028335,-75.119025,Warehouse,C,Existing,direct_existing_facility,True,True,True,300000,150000.0,150000.0,0.0,0,True,100.0,300000.0,"22'0""",33'w x 34'd,16.0,2,,,13200a 3p,Yes,City,City,,,1960.0,
T4-PA-00047,PA,PA.csv,47,Prologis Marcus Hook,Prologis Marcus Hook,601 E 10th St,Marcus Hook,42045,Delaware,27,39.819825,-75.41341,Distribution,A,Existing,direct_existing_facility,True,True,True,374400,374400.0,374400.0,374400.0,374400,True,0.0,374400.0,"40'0""",58'w x 56'd,92.0,"4/14'0""w x 16'0""h",,,3200a/280-477v 3p,ESFR,Yes,Yes,0.82,440.0,2024.0,
T4-PA-00053,PA,PA.csv,53,"300-332 E Allegheny Ave, Philadelphia, PA",,300-332 E Allegheny Ave,Philadelphia,42101,Philadelphia,36,39.9974685,-75.125249,Distribution,C,Existing,direct_existing_facility,True,True,True,483080,72762.0,,,72762,True,84.94,52575.0,"16'0""",,14.0,10,,,300-600a/240v,Dry,City,City,,,1935.0,
T4-PA-00068,PA,PA.csv,68,"400 Boulder Dr, Breinigsville, PA",,400 Boulder Dr,Breinigsville,42077,Lehigh,1,40.5625832,-75.6243002,Distribution,A,Existing,direct_existing_facility,True,True,True,363000,354419.0,354419.0,354419.0,354419,True,2.36,363000.0,"33'0""",54'w x 54'd,52.0,2,,,,ESFR,,,0.47,172.0,2004.0,
T4-PA-00082,PA,PA.csv,82,Jacobson Companies,Jacobson Companies,1700 Cloister Dr,Lancaster,42071,Lancaster,30,40.0853551,-76.3575575,Warehouse,B,Existing,direct_existing_facility,True,True,True,300378,300378.0,,,300378,True,100.0,300378.0,"33'0""",48'w x 50'd,25.0,2,,,1200a/277-480v,ESFR,Yes,Yes,0.27,80.0,1998.0,
T4-PA-00084,PA,PA.csv,84,"101 Commerce Dr, Hazleton, PA",,101 Commerce Dr,Hazleton,42079,Luzerne,49,40.936291,-76.0243572,Distribution,A,Existing,direct_existing_facility,True,True,True,470000,65431.0,65431.0,0.0,0,True,100.0,470000.0,"36'0""",54'w x 50'd,101.0,"2/12'0""w x 14'0""h",,,3000a/480v,ESFR,County,County,0.65,307.0,2020.0,
T4-PA-00086,PA,PA.csv,86,One Commerce Center,One Commerce Center,1 Commerce Rd,Pittston,42079,Luzerne,49,41.3276071,-75.7220601,Distribution,A,Existing,direct_existing_facility,True,True,True,437446,437446.0,437446.0,437446.0,0,True,100.0,437446.0,"56'0""",30'w x 60'd,28.0,2,,,4000a/277-480v 3p 4w,Wet,Yes,Yes,0.66,290.0,1980.0,2017.0
T4-PA-00088,PA,PA.csv,88,Hazleton Logistics Park- Building 2,Hazleton Logistics Park- Building 2,4 N Conahan Dr,Hazleton,42079,Luzerne,49,40.9355922,-75.9866677,Warehouse,A,Existing,direct_existing_facility,True,True,True,447440,447440.0,447440.0,447440.0,447440,True,0.0,447442.0,"40'0""",50'w x 56'd,101.0,2,,,,ESFR,,,0.57,355.0,2026.0,
T4-PA-00100,PA,PA.csv,100,Southpoint II,Southpoint II,1490 Dennison Cir,Carlisle,42041,Cumberland,38,40.1803907,-77.239181,Distribution,A,Existing,direct_existing_facility,True,True,True,300000,135000.0,135000.0,135000.0,0,True,100.0,300000.0,"32'0""",50'w,18.0,2,,,3000a/480v 3p 4w,ESFR,County,County,0.34,204.0,2008.0,
T4-PA-00106,PA,PA.csv,106,Air Depot Industrial,Air Depot Industrial,532 E Emaus St,Middletown,42043,Dauphin,38,40.1927248,-76.7214953,Distribution,B,Existing,direct_existing_facility,True,True,True,435880,42500.0,42500.0,42500.0,42500,True,90.25,435880.0,"36'10""",,2.0,40,Norfolk Southern,,200-1200a 3p,Yes,City,City,0.17,75.0,1940.0,
T4-PA-00112,PA,PA.csv,112,Erie Ave & G Street Complex,Erie Ave & G Street Complex,700 E Erie Ave,Philadelphia,42101,Philadelphia,36,40.0055662,-75.1143582,Warehouse,C,Existing,direct_existing_facility,True,True,True,444221,21000.0,,,21000,True,95.27,425000.0,"40'0""",,10.0,9,,,200-1200a/480v 3p,Dry,City,City,,,1950.0,
T4-PA-00129,PA,PA.csv,129,"62A Green Mountain Rd, Hazleton, PA",,62A Green Mountain Rd,Hazleton,42107,Schuylkill,49,40.9115231,-76.0897524,Warehouse,C,Existing,direct_existing_facility,True,True,True,350000,350000.0,350000.0,350000.0,0,True,100.0,334996.0,"30'0""",46'w x 50'd,68.0,"2/12'0""w x 14'0""h",,,1600a/277-480v 3p 4w,ESFR,Yes,Yes,0.29,100.0,2001.0,
T4-PA-00136,PA,PA.csv,136,"300 W Heinz St, Mechanicsburg, PA",,300 W Heinz St,Mechanicsburg,42041,Cumberland,38,40.2168104,-77.0165091,Warehouse,C,Existing,direct_existing_facility,True,True,True,333075,333075.0,333075.0,333075.0,0,True,100.0,333075.0,"37'0""",42'w x 38'd,40.0,1,Norfolk Southern,,480v 3p,Wet,County,County,0.2,102.0,,
T4-PA-00143,PA,PA.csv,143,"7248 Industrial Blvd, Allentown, PA",,7248 Industrial Blvd,Allentown,42077,Lehigh,1,40.5760527,-75.6058933,Warehouse,A,Existing,direct_existing_facility,True,True,True,497000,497000.0,497000.0,0.0,0,True,100.0,497000.0,"31'0""",30'w x 55'd,44.0,,Norfolk Southern,,1600a/277-480v 3p 4w,ESFR,City,City,0.17,203.0,1988.0,
T4-PA-00146,PA,PA.csv,146,"8150 Industrial Blvd, Breinigsville, PA",,8150 Industrial Blvd,Breinigsville,42077,Lehigh,1,40.5602056,-75.6231177,Warehouse,A,Existing,direct_existing_facility,True,True,True,300000,300000.0,300000.0,300000.0,300000,True,0.0,300000.0,"30'0""",50'w x 60'd,30.0,"2/12'0""w x 14'0""h",,,3000a/277-480v,ESFR,County,County,,,2001.0,
T4-PA-00149,PA,PA.csv,149,Wind Gap Logistics Center,Wind Gap Logistics Center,1380 Jacobsburg Rd,Wind Gap,42095,Northampton,1,40.8297282,-75.3000228,Distribution,A,Existing,direct_existing_facility,True,True,True,349012,162340.0,162340.0,162340.0,162340,True,53.49,349012.0,"36'0""",54'w x 54'd,15.0,"1/12'0""w x 14'0""h",,,1200a/277-480v 3p,ESFR,,,0.91,318.0,2018.0,
T4-PA-00150,PA,PA.csv,150,"1560 Joel Dr, Lebanon, PA",,1560 Joel Dr,Lebanon,42075,Lebanon,49,40.353737,-76.3810286,Warehouse,B,Existing,direct_existing_facility,True,True,True,350000,100000.0,,,100000,True,71.43,350000.0,"31'0""",51'w x 50'd,13.0,"1/16'0""w x 14'0""h",,,3000a/480v 3p,ESFR,,,0.95,334.0,2001.0,
T4-PA-00153,PA,PA.csv,153,UTZ,UTZ,240 Kindig Ln,Hanover,42001,Adams,8,39.8099109,-77.0058873,Warehouse,B,Existing,direct_existing_facility,True,True,True,357214,207302.0,207302.0,207302.0,207302,True,41.97,357214.0,"40'6""",,33.0,2,,,3p,ESFR,Yes,Yes,0.48,172.0,1970.0,
T4-PA-00155,PA,PA.csv,155,"1 Lee Blvd, Malvern, PA",,1 Lee Blvd,Malvern,42029,Chester,27,40.0635818,-75.5582983,Warehouse,B,Existing,direct_existing_facility,True,True,True,440400,440400.0,440400.0,440400.0,440400,True,0.0,440400.0,"27'0""",30'w x 40'd,42.0,"1/25'0""w x 24'0""h",,,1200a/277-480v,ESFR,City,City,0.52,229.0,1970.0,2000.0
T4-PA-00160,PA,PA.csv,160,"2925 E Market St, York, PA",,2925 E Market St,York,42133,York,38,39.9792055,-76.6689843,Warehouse,B,Existing,direct_existing_facility,True,True,True,385886,135049.0,135049.0,135049.0,0,True,100.0,385886.0,"22'8""",50'w x 36'd,29.0,5,,,480v 3p,Wet,City,City,0.19,75.0,1963.0,2016.0
T4-PA-00166,PA,PA.csv,166,"80 S Middlesex Rd, Carlisle, PA",,80 S Middlesex Rd,Carlisle,42041,Cumberland,38,40.2258327,-77.1328464,Distribution,A,Existing,direct_existing_facility,True,True,True,500000,500000.0,500000.0,500000.0,0,True,100.0,500000.0,"30'10""",50'w x 50'd,50.0,"1/12'0""w x 14'0""h",,,,ESFR,City,City,0.77,436.0,2001.0,
T4-PA-00176,PA,PA.csv,176,"1490 Nitterhouse Dr, Chambersburg, PA",,1490 Nitterhouse Dr,Chambersburg,42055,Franklin,8,39.9074123,-77.6550922,Warehouse,B,Existing,direct_existing_facility,True,True,True,415020,165000.0,165000.0,0.0,0,True,100.0,415020.0,"33'2""",50'w x 50'd,50.0,2,,,,ESFR,,,0.29,178.0,1998.0,2000.0
T4-PA-00184,PA,PA.csv,184,Bridge Point South Philadelphia,Bridge Point South Philadelphia,6310 Passyunk Avenue,Philadelphia,42101,Philadelphia,36,39.9147552,-75.2149414,Distribution,A,Existing,direct_existing_facility,True,True,True,487590,487590.0,487590.0,487590.0,487590,True,0.0,487590.0,"40'0""",55'w,91.0,"4/14'0""w x 16'0""h",,,4000a/480v 3p,ESFR,,,0.5,339.0,2025.0,
T4-PA-00195,PA,PA.csv,195,"465 Railroad Ave, Camp Hill, PA",,465 Railroad Ave,Camp Hill,42041,Cumberland,38,40.225553,-76.9583247,Warehouse,B,Existing,direct_existing_facility,True,True,True,397042,397042.0,397042.0,397042.0,397042,True,0.0,397042.0,"26'0""",,46.0,,,,16000a/227-480v,Wet,,,0.98,390.0,1953.0,
T4-PA-00202,PA,PA.csv,202,Building 1,Building 1,5000 Richmond St,Philadelphia,42101,Philadelphia,36,40.0046183,-75.0651856,Distribution,A,Existing,direct_existing_facility,True,True,True,411000,411000.0,286782.0,286782.0,411000,True,30.22,411000.0,"40'0""",50'w x 56'd,70.0,2,,,1500a/277v 3p,,,,0.3,125.0,2025.0,
T4-PA-00206,PA,PA.csv,206,Building 2,Building 2,15000 Roosevelt Blvd,Philadelphia,42101,Philadelphia,36,40.1180357,-74.9851848,Distribution,A,Existing,direct_existing_facility,True,True,True,338208,338208.0,338208.0,338208.0,338208,True,0.0,338208.0,"36'0""",54'w x 50'd,46.0,"2/12'0""w x 14'0""h",,,3000-4000a/277-480v 3p 4w,ESFR,Yes,,0.68,230.0,2025.0,
T4-PA-00207,PA,PA.csv,207,"900 Rosedale Ave, Middletown, PA",,900 Rosedale Ave,Middletown,42043,Dauphin,38,40.2041318,-76.7609612,Distribution,A,Existing,direct_existing_facility,True,True,True,418608,418608.0,418608.0,418608.0,418608,True,0.0,418608.0,"36'0""",,196.0,"3/12'0""w x 14'0""h",,,3000a,ESFR,,,0.63,364.0,2024.0,
T4-PA-00222,PA,PA.csv,222,"4626 Somerton Rd, Trevose, PA",,4626 Somerton Rd,Trevose,42017,Bucks,32,40.1304407,-74.9878112,Warehouse,A,Existing,direct_existing_facility,True,True,True,320250,320250.0,320250.0,320250.0,320250,True,0.0,320250.0,"36'0""",50'w x 54'd,55.0,2,,,4000a/277-480v,ESFR,,,0.78,251.0,2025.0,
T4-PA-00224,PA,PA.csv,224,485 Distribution Center,485 Distribution Center,485 St. Johns Church Rd,Shiremanstown,42041,Cumberland,38,40.2260605,-76.9533535,Warehouse,A,Existing,direct_existing_facility,True,True,True,456810,137938.0,137938.0,137938.0,137938,True,69.8,456810.0,"32'0""",54'w x 48'd,72.0,"2/12'0""w x 14'0""h",,,2000a/277-480v 3p 4w,ESFR,,,0.33,241.0,1955.0,2018.0
T4-PA-00226,PA,PA.csv,226,"2707 State Rd, Croydon, PA",,2707 State Rd,Croydon,42017,Bucks,32,40.094432,-74.885568,Warehouse,B,Existing,direct_existing_facility,True,True,True,328276,90000.0,90000.0,90000.0,90000,True,72.58,301300.0,"27'0""",,6.0,Yes,,,,Dry,,,0.33,100.0,1965.0,
T4-PA-00231,PA,PA.csv,231,"150 Thorn Hill Rd, Warrendale, PA",,150 Thorn Hill Rd,Warrendale,42003,Allegheny,45,40.6673003,-80.1058931,Warehouse,A,Existing,direct_existing_facility,True,True,True,432203,432203.0,,,432203,True,100.0,432203.0,"40'0""",32'w x 40'd,32.0,6,,,4000a,ESFR,Yes,Yes,1.03,480.0,1978.0,
T4-PA-00240,PA,PA.csv,240,Park 33 @ Lehigh Valley East Building 2,Park 33 @ Lehigh Valley East Building 2,1560 Van Buren Rd,Easton,42095,Northampton,1,40.73522,-75.2787859,Distribution,A,Existing,direct_existing_facility,True,True,True,396025,396025.0,,,396025,True,100.0,396025.0,,,88.0,4,,,Heavy,,,,0.66,320.0,2024.0,
T4-PA-00242,PA,PA.csv,242,Building 1,Building 1,2633 WCN Dr,Chambersburg,42055,Franklin,8,39.9007069,-77.6706471,Distribution,A,Existing,direct_existing_facility,True,True,True,452574,250000.0,250000.0,250000.0,0,True,100.0,452574.0,"32'0""",,20.0,,,,,ESFR,Yes,Yes,0.04,41.0,2018.0,
T4-PA-00248,PA,PA.csv,248,York Distribution Center,York Distribution Center,515 N Zarfoss Dr,York,42133,York,38,39.9461598,-76.7915699,Warehouse,A,Existing,direct_existing_facility,True,True,True,312769,312769.0,312769.0,312769.0,312769,True,0.0,312769.0,"26'0""",50'w x 50'd,27.0,"2/12'0""w x 14'0""h",,,1200a/480v 3p,Wet,City,City,0.34,135.0,1985.0,
T4-RI-00001,RI,RI.csv,1,"340 Waterman Ave, Smithfield, RI",,340 Waterman Ave,Smithfield,44007,Providence,33,41.8763391,-71.5004198,Warehouse,B,Existing,direct_existing_facility,True,True,True,435369,327735.0,327735.0,327735.0,327735,True,24.72,52510.0,,,11.0,1,,,,Wet,,,,,1906.0,
T4-RI-00002,RI,RI.csv,2,West Davisville Commons,West Davisville Commons,338 Compass Cir,North Kingstown,44009,Washington,40,41.6039234,-71.4768468,Warehouse,B,Existing,direct_existing_facility,True,True,True,400000,50000.0,50000.0,50000.0,50000,True,87.5,400000.0,"16'0""",,6.0,"18/10'0""w x 13'0""h",,,200-400a/208v,Dry,City,City,0.1,40.0,1950.0,
T4-RI-00003,RI,RI.csv,3,"582 Great Rd, North Smithfield, RI",,582 Great Rd,North Smithfield,44007,Providence,33,41.9965214,-71.5498534,Warehouse,B,Existing,direct_existing_facility,True,True,True,490000,163000.0,163000.0,45000.0,45000,True,90.82,163333.0,"13'0""",,6.0,"16/8'0""w x 8'0""h",,,3000a/208-600v 3p,Wet,City,City,0.78,380.0,1900.0,
T4-RI-00004,RI,RI.csv,4,"1372 Main St, Coventry, RI",,1372 Main St,Coventry,44003,Kent,40,41.6945301,-71.5754443,Warehouse,B,Existing,direct_existing_facility,True,True,True,141802,67712.0,67712.0,67712.0,67712,True,52.25,141802.0,"17'0""",,10.0,,,,2000a/480v 3p,Wet,Yes,Yes,1.16,164.0,1980.0,
T4-RI-00005,RI,RI.csv,5,"565 N Main St, Woonsocket, RI",,565 N Main St,Woonsocket,44007,Providence,33,42.013139,-71.5132061,Warehouse,C,Existing,direct_existing_facility,True,True,True,105935,105935.0,57000.0,57000.0,105935,True,0.0,35312.0,,,1.0,,,,,Wet,,,0.0,,1918.0,
T4-RI-00006,RI,RI.csv,6,"10 New Rd, Rumford, RI",,10 New Rd,Rumford,44007,Providence,33,41.8566076,-71.3612655,Warehouse,B,Existing,direct_existing_facility,True,True,True,341364,50000.0,50000.0,0.0,0,True,100.0,339952.0,"22'0""",40'w x 30'd,32.0,"1/11'0""w x 14'0""h",,,300-1600a/120-480v 3p,Wet,,,1.47,500.0,1958.0,
T4-RI-00008,RI,RI.csv,8,"100 Maple Ridge Dr, Cumberland, RI",,100 Maple Ridge Dr,Cumberland,44007,Providence,33,42.001217,-71.463392,Distribution,B,Existing,direct_existing_facility,True,True,True,150351,150351.0,150351.0,150351.0,0,True,100.0,150351.0,"23'3""",39'w x 45'd,10.0,"1/9'0""w x 10'0""h",,,2000a/480v 3p,Wet,Yes,,0.53,80.0,2001.0,
T4-RI-00023,RI,RI.csv,23,"25 Fairmount Ave, East Providence, RI",,25 Fairmount Ave,East Providence,44007,Providence,33,41.813115,-71.3544585,Warehouse,B,Existing,direct_existing_facility,True,True,True,107870,107870.0,,,107870,True,0.0,107870.0,"24'0""",,6.0,"1/8'0""w x 9'0""h",,,1200a/277-480v 3p,Wet,Yes,Yes,2.35,254.0,1969.0,
T4-RI-00038,RI,RI.csv,38,"204 Kinsley Ave, Providence, RI",,204 Kinsley Ave,Providence,44007,Providence,33,41.8282302,-71.4242844,Warehouse,B,Existing,direct_existing_facility,True,True,True,169052,136000.0,136000.0,136000.0,136000,True,19.55,136000.0,"22'0""",,8.0,"1/14'0""w x 14'0""h",CSX,,Heavy,,,,0.95,160.0,1989.0,
